SkillList
Java
HP Performance Center
"Selenium,Quick Test Pro"
SAS
"Java,Cucumber, Behat,Jenkins,Cards Acquiring,Functional Testing,Selenium"
Ab Initio
"Test Environment Management,Hyperion"
"Automation - Chef, Puppet"
Functional Testing
"PYTHON,Mainframe - Storage & Backup,AWS Redshift"
Business Consulting
Business Consulting
Temenos
Angular.js
"Spring Batch,Hibernate,Spring,Java (Multi Skilled),Java"
Pega
Adobe
Ab Initio
Selenium
"Amazon Web services - Build , Administration and integration"
Mulesoft ESB
BLUE PRISM
"QlikView,Reporting"
"Quality (CSQA certification),Quality,Quality (CMMi Model),Quality (ISO certification)"
"Excel Writer,Immigration"
"Accounting,Financial Accounting"
Insurance
C# .NET
C# .NET
Angular.js
Quality Assurance
Business Analytics
UI
Cognos
Angular.js
BLUE PRISM
Salesforce (Technical)
ETL Testing
Perl Scripting
MS/Windows Dev OPS
Business Consulting
Functional Testing
Functional Testing
.Net with MVC
Java
"Java,Unix Shellscript"
Selenium
Selenium
Performance Testing
P&C Insurance
BlockChain
"Microsoft Azure,Microservices Architecture"
"API Integrations- REST, SOAP , Powershell"
Business Consulting
Test Automation
Tableau
Java
UiPath
"J2EE,Pivotal Cloud Foundry  - Build and Administration"
Java
"J2EE,Java (Multi Skilled),Java,Filenet"
Performance Testing
(T) Testing Tools / Testing Automation / Performance Testing Tools
Angular.js
"HTML,JavaScript,Adobe"
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"PL SQL,Oracle RDBMS,Hibernate,Spring,Java (Multi Skilled),Java"
"ETL,Oracle RDBMS,Actimize"
"SAP BI,WEBI"
"Appium,PL SQL,Java"
Tableau
Sharepoint 2007
Guidewire ClaimCenter
Scrum
"Spring,Java (Multi Skilled),Java"
"(T) Mainframe Development Technologies,JCL,COBOL/CICS,COBOL LE/370,DB2"
Android
Java (Multi Skilled)
"Webservices,Selenium,Java"
Java (Multi Skilled)
Mulesoft ESB
"SQL,Informatica BI"
"Data Warehousing,ETL,SQL,Informatica BI"
Linux
"Java,Angular.js"
Drools
"Test Automation,Banking,Selenium"
Temenos
"Banking,Temenos"
PMO (Project)
Testing - Security Application
Selenium
MS/Windows Dev OPS
Test Automation
"Insurance,Guidewire"
"Guidewire,ETL Testing,Insurance"
Filenet
Thunderhead
Ab Initio
Decision Strategy Manager
Informatica BI
ETL
"Amazon Web services - Build , Administration and integration"
Oracle DB PL/SQL
Oracle DB PL/SQL
ETL
Java (Multi Skilled)
BPM
Mulesoft ESB
Pega
"Java (Multi Skilled),Java"
Adobe
Vision Plus
Core Banking
.Net with MVC
TANDEM
TANDEM
MF
"Java (Multi Skilled),Java"
Microsoft.Net
Microsoft.Net
"Java (Multi Skilled),Java"
Microsoft.Net
Learning & Development
"Financial Planning,Financial Reporting (F&A)"
Insurance
"Microsoft Office,Oracle EBS HCM Core HR"
"Quality (CMMi Model),Microsoft Office,Quality (ISO certification)"
Oracle Sales
"Java (Multi Skilled),Java"
"Dispute Management,(D) Cards"
Test Environment Management
Informatica BI
"Java (Multi Skilled),Java,Mulesoft ESB"
Informatica PowerCenter ETL
Angular.js
Java
Informatica PowerCenter
.Net (WPF)
Quality Assurance
Portfolio Management
Scrum
Business Analytics
TOSCA
Testing Manual
Test Automation
"(D) Capital Markets Sector,Financial Services"
ETL Testing
.Net (WF)
MS/Windows Dev OPS
Java
Testing - ETL
Guidewire
BlockChain
"Functional Testing,SQL,Banking"
Identity & Access Management (IAM)
Identity & Access Management (IAM)
Talend
Guidewire PolicyCenter
Java
"Ab Initio GDE,Ab Initio"
"SQL,Microsoft SQL Server Integration Services (SSIS)"
