SkillList
Splunk
Ab Initio
Agile
"Selenium,TOSCA"
"iText,Amazon Web services - Build , Administration and integration"
Java (Multi Skilled)
Java (Multi Skilled)
"Java (Multi Skilled),Java,Pega"
BPM
BPM
Mulesoft ESB
Temenos
Pega
Informatica BI
"Java,JavaScript"
Customer Experience
Microsoft.Net
J2EE
Informatica BI
"Capital markets - Wealth Management,Business Analytics"
"ETL,Data Warehousing"
Test Reporting
Mainframe-Testing
.Net with MVC
Angular.js
"Functional Testing,CRM – MS Dynamics CRM,Banking,MS VSTS Coded UI,Selenium"
Selenium
Java
Java
Java
(F) Sales / CRM / Marketing / Offer/ Client Management / Customer Experience
Insurance
Selenium
Angular.js
"Mulesoft API,Microservices Architecture"
"(Consulting) - Business Analysis, Requirements"
Websphere Portal Server
Informatica MDM (formerly Syperian)
Quality Assurance
Falcon
.Net 2.1
Identity & Access Management (IAM)
SAS
Java
"J2EE,Java (Multi Skilled),Java,Filenet"
Oracle DB PL/SQL
BLUE PRISM
Guidewire
Pega
Testing Manual
"Informatica MDM (formerly Syperian),IBM MDM"
"Angular.js,Spring,Hibernate,Java 7,API Integrations- REST, SOAP , Powershell,UI"
"ASP.NET,.Net 3.0 ( WCF.WPF,WF),C# .NET,SQL"
"Selenium,VB Script,Quality Centre,Webservices,HP Unified Functional Testing (UFT),Quick Test Pro,Java"
VisionPlus CMS
Pega
Finacle
"(D) Capital Markets Sector,Business Analytics"
Unix
"Java,Spring,Mulesoft API"
AS/400
"SQL,BPM"
"JavaScript,Angular.js"
"COBOL 85,JCL,VSAM,COBOL/CICS,DB2,MF"
Functional Testing
C++
"Hibernate,Banking,Spring,Java,Java (Multi Skilled)"
"CONTROL-M,Oracle RDBMS,PeopleSoft Finance"
"Banking,Temenos"
PMO (Project)
Siebel
Siebel
Informatica MDM (formerly Syperian)
HP Performance Center
Ab Initio
Agile
SAS
"Java,Cucumber, Behat,Jenkins,Cards Acquiring,Functional Testing,Selenium"
Java
UI
UI
Cards Acquiring
"Business Analytics,Cards Issuing"
Business Analytics
"Selenium,TOSCA"
Test Automation
"Business Analytics,Cards Issuing"
"Business Analytics,Cards Issuing"
Business Analytics
Guidewire
Java
BPM
Angular.js
Mulesoft ESB
"Banking - Payments,Financial Services"
"Amazon Web services - Build , Administration and integration"
Guidewire
Ab Initio
BigData
Mulesoft ESB
Guidewire
Ab Initio
Ab Initio
PMO (Account)
Microsoft.Net
Microsoft.Net
"Quality,Quality (ISO certification),Quality (CSQA certification),Quality (CMMi Model),Microsoft.Net,Test Case Execution"
Finacle
"Java (Multi Skilled),Java"
Guidewire
(T) Data and Semantic Modelling
C# .NET
Regression Testing
Java (Multi Skilled)
Salesforce (Functional)
Thunderhead
"Business Analytics,Visa H-1B (United States)"
Oracle DB PL/SQL
Business Analytics
"Webservices,REST API"
Testing - ETL
Salesforce (Technical)
Perl Scripting
(T) Testing Tools / Testing Automation / Performance Testing Tools
Selenium
"Testing Manual,ETL Testing"
Insurance
Tableau
.Net Legacy
"Scrum,Pega"
"Agile,Mainframe applications,Python 2.5x programming"
JEE
Pega
ETL
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
(T) Testing Tools / Testing Automation / Performance Testing Tools
.Net (WF)
.Net (WF)
.Net (WF)
.Net (WF)
.Net with MVC
.Net with MVC
.Net with MVC
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Ab Initio
Adobe
Agile
Agile
Agile
Agile
Agile
Agile
Agile
Agile
Agile
Agile
"Agile,ETL,AWS Redshift,PYTHON"
"Agile,ETL,AWS Redshift,PYTHON"
"Agile,ETL,AWS Redshift,PYTHON"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
