SkillList
Informatica MDM (formerly Syperian)
Quality Assurance
Selenium
ETL Testing
Power Designer Data Architect
Hyperion Financial Management
SAS
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"J2EE,Spring,Hibernate,Agile"
"Java,Selenium,Test Automation,C#,Cucumber, Behat"
"Testing Manual,Cards Acquiring"
PMO (Project)
Testing Manual
Java
Java
"Amazon Web services - Build , Administration and integration"
"Amazon Web services - Build , Administration and integration"
Ab Initio
Ab Initio
Temenos
Fundtech - Global PayPlus (GPP)
Mulesoft ESB
Temenos
Microsoft-Excel VBA
Adobe
Ab Initio
Mulesoft ESB
MF
e-Learning
"(T) Project Tools, Methodologies and Frameworks"
Sourcing
Microsoft.Net
Microsoft.Net
"Java,Spring"
Banking
Test Automation
Business Analytics
"Java,Angular.js"
Hadoop
Test Automation
Informatica PowerCenter ETL
Functional Testing
Java
Salesforce (Functional)
"Java,DB2"
AutomationAnywhere
Testing Manual
Java
Selenium
Guidewire
Guidewire
"Microsoft Azure - Build , Administration and integration,AWS Redshift"
Microservices Architecture
UI
Microsoft.Net
Business Analytics
"Agile,Mainframe applications,Python 2.5x programming"
Selenium
Tableau
Selenium
JEE
"J2EE,Java (Multi Skilled),Java,Filenet"
Mainframe DB2
"Microsoft Azure - Build , Administration and integration"
"Knockout.js,jQuery,Angular.js"
.Net (WPF)
"Testing Manual,Cards Acquiring"
Vision Plus
Performance Testing
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"Quick Test Pro,Quality Centre,Selenium,Test Automation"
Murex
"JPA,Spring Integration,Amazon Web services - Build , Administration and integration,Spring Batch,Hibernate,Core Java"
"PL SQL,Oracle Database UNIX Scripting"
Project Management Framework
Finacle
Selenium
"Angular.js,JavaScript"
Drupal
"Java (Multi Skilled),Java"
Java
"Java,Agile,Scrum"
"PL SQL,Informatica PowerCenter"
Security - Certified Information Systems Security Professional (CISSP)
Functional Testing
Functional Testing
Functional Testing
"Oracle RDBMS,Hibernate,Spring,Core Java"
"Testing Manual,English"
"Hibernate,Banking,Spring,Java,Java (Multi Skilled)"
"Shell Scripting,Banking,Java (Multi Skilled),Java,PL SQL"
"ASP.NET,C#,jQuery,C,JavaScript,Banking"
"Banking,Angular.js"
SAP BASIS
PMO (Project)
Angular.js
PMO (Project)
MS/Windows Dev OPS
MS/Windows Dev OPS
SQL
"Guidewire ClaimCenter,Testing Manual"
PMO (Project)
PMO (Project)
Ab Initio
"ETL,Ab Initio"
BLUE PRISM
SAS
"API Integrations- REST, SOAP , Powershell"
UI
Ab Initio
.Net (WF)
"Amazon Web services - Build , Administration and integration"
"Java,J2EE,Cloud"
Agile
Spring Batch
"Amazon Web services - Build , Administration and integration"
Java (Multi Skilled)
"ETL Testing,Amazon Web services - Build , Administration and integration,Banking Platform,SAS Programming - Base & Advance"
"Development Architecture,KONY"
Adobe
"Vision Plus,V+"
Finacle
BLUE PRISM
MF
iOS
Microsoft.Net
"Business Operations,Banking"
Insurance
Financial Accounting
"Quality (CMMi Model),Quality,Quality (ISO certification),Quality (CSQA certification)"
PMO (Account)
Filenet
Perfecto Mobile Cloud
Guidewire ClaimCenter
Informatica PowerCenter
Backbase
IBM Datastage
Angular.js
"Selenium,Test Automation,UIAutomation,CRM – Others,VISUAL STUDIO"
"(D) Capital Markets Sector,Financial Services"
IAM - Access Management
Informatica PowerCenter
Selenium
Selenium
Guidewire
HP Exstream
"Microsoft Azure - Build , Administration and integration,AWS Redshift"
"Amazon Web services - Build , Administration and integration"
"Java,J2EE Design patterns"
"Scrum,Pega"
Informatica Data Quality (IDQ)
Data Mart
"J2EE,Java (Multi Skilled),Java"
Java
