SkillList
Peoplesoft (ERP)
"UI,UI Customization"
Axiom
"Performance Testing,BatchSupport,System Management Application"
"Performance Testing,BatchSupport,System Management Application"
"(T) Testing Tools / Testing Automation / Performance Testing Tools,Java"
Agile
Test Automation
Java
Ab Initio
Pega
"Insurance,Guidewire"
Temenos
User Experience
MF
"Java (Multi Skilled),Java"
Portfolio Management
MF
Guidewire
OpenText
"Siebel,OBIEE"
"Unix,Java"
"Project Management Framework,Visa H-1B (United States)"
Business Analytics
Hbase
Salesforce (Technical)
Performance Testing
"REST API,Java 7,JSON"
Business Consulting
.Net with MVC
Java
Guidewire
Guidewire
Test Automation
VisionPlus FAS
Java
.Net 2.1
SAS
UiPath
Java
User Experience
Sharepoint 2007
Service Now
SAP FI/CO
Microsoft-Excel VBA
"Java,SQL,Hibernate,Spring Batch,Spring Security"
"Shell Scripting,PL SQL,SQL,Security Testing"
BigData
Hadoop
Hadoop-Spark
Microsoft SQL Server SSAS
"Spring,Core Java"
Testing Manual
Mulesoft ESB
Adobe
Teradata
Functional Testing
"Java (Multi Skilled),Java"
"Agile,Scrum"
"Hibernate,Banking,Spring,Java,Java (Multi Skilled)"
Pega
Temenos
"PL SQL,Oracle RDBMS,Banking,SQL,Core Java"
"PL SQL,Banking,SQL,(T) Project Tools, Methodologies and Frameworks"
Banking
PMO (Project)
"CS-CRM,SAP CRM,CRM - Salesforce.com"
Hadoop
Angular.js
Informatica MDM (formerly Syperian)
Java
Thunderhead
"Informatica BI,Test Reporting,Test Case Execution,SQL,ETL"
"Test Automation,Cucumber, Behat,Java 7,Selenium"
PYTHON
Java
"Testing Manual,Cards Acquiring"
.Net (WF)
ETL
Java
"Business Analytics,Cards Issuing"
Agile
Java
PeopleSoft Technical
Web Development
Temenos
"Java (Multi Skilled),Java,Pega"
Mulesoft ESB
"Spring Batch,Hibernate,Spring,Java (Multi Skilled),Java"
Pega
"BPM,Pega"
Pega
"Vision Plus,Falcon"
Selenium
Vision Plus
Selenium
"Hibernate,Spring,Java (Multi Skilled),Java"
SAP GRC
BLUE PRISM
IBM Datastage
"Java (Multi Skilled),Java"
Sourcing
"(T) Project Tools, Methodologies and Frameworks"
"Dispute Management,(D) Cards"
Mainframe DB2
Informatica PowerCenter ETL
Autosys Job Scheduling
"Unix,Informatica BI,Oracle Analytics,Pivotal Greenplum"
Angular.js
Portfolio Management
Selenium
Java
C++
Control-M (Mainframe)
QlikView
"Collibra,Content & Document Management,(Consulting) - Business Analysis, Requirements"
"(Architecture) - Architecture, Solution Designing, Farm Structure/Topology"
Fundtech - Global PayPlus (GPP)
Cloud
Hadoop
Salesforce (Technical)
Pega
"Java,Java (Multi Skilled)"
HP Loadrunner
Java
MS/Windows Dev OPS
"Microsoft Azure - Build , Administration and integration"
BlockChain
"Agile,Mainframe applications,Python 2.5x programming"
"Angular.js,Cloud,Spring Web Services,IBM WebSphere Message Broker"
Web Development
Identity & Access Management (IAM)
Selenium
(T) Data Integration
"Java (Multi Skilled),Java"
"Spring Batch,Pivotal Cloud Foundry  - Build and Administration"
UiPath
Angular.js
(T) Testing Tools / Testing Automation / Performance Testing Tools
SAS
Web Development
Business Analytics
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"PL SQL,Oracle Database UNIX Scripting"
Angular.js
Java
Pega
"Linux,LAMP Dev OPS"
"Test Automation,Banking,Quick Test Pro"
"Banking,Temenos"
Java
"Project Management Framework,JDE Project Management Contract and Service Billing"
Test Environment Management
Siebel
Oracle DB PL/SQL
Asscential- DataStage
Test Automation
