SkillList
"Defect Tracking,Testing SAP,Test Case Execution,Selenium,ETL"
"ETL,AWS Redshift,PYTHON"
Ab Initio
"Amazon Web services - Build , Administration and integration"
"Financial Accounting,Financial Reporting (F&A)"
Microsoft.Net
MF
"Java (Multi Skilled),Java"
"(T) Project Tools, Methodologies and Frameworks"
Process
Sourcing
"Recruit to Hire,Results Delivery - Operations"
"Java (Multi Skilled),Java"
"Java (Multi Skilled),Unix Shellscript"
PL SQL
"VisionPlus (Base I),(T) Mainframe Development Technologies"
"Data Warehousing,ETL"
.Net (WF)
Analytics
Mulesoft ESB
Testing Manual
"Angular.js,C# .NET"
IAM - Access Management
MS/Windows Dev OPS
Java
".Net with MVC,C#,Microsoft SQL Server"
Acquiring
Vision Plus
Guidewire
Microservices Architecture
"(Architecture) - Architecture, Solution Designing, Farm Structure/Topology,(D) Cards,Cards Issuing"
"SQL,Mainframe-Testing"
Java
Mainframe applications
PYTHON
Talend
Selenium
UiPath
"Amazon Web services - Build , Administration and integration,Pivotal Cloud Foundry  - Build and Administration"
"J2EE,Java (Multi Skilled),Java,Filenet"
Functional Testing
Angular.js
Angular.js
IBM WebSphere Message Broker
"Informatica BI,Test Reporting,Test Case Execution,ETL Testing"
Project Management Framework
"Webservices,Java 7"
Pega
"Oracle 10g,Unix"
"Selenium,Quality Centre,Quick Test Pro,VB Script,Java"
"Selenium,VB Script,HP Unified Functional Testing (UFT),Webservices,Quality Centre,Quick Test Pro,Java"
Hybrid Application Development (HTML5 +JQueryMobile + Android / iOS)
(T) Data and Semantic Modelling
Finacle
(T) Data Science and Analytics
"API Integrations- REST, SOAP , Powershell"
Adobe
Perl
"Shell Scripting,ETL,Hadoop"
"Perl Scripting,Spring,Tibco,Core Java(Threading,Java Collection,Exception,OOPS)"
(T) Testing Tools / Testing Automation / Performance Testing Tools
"API Integrations- REST, SOAP , Powershell"
"(T) Relational Databases,ETL"
AutomationAnywhere
".Net 3.0 ( WCF.WPF,WF)"
Temenos
"SAS,SAS Programming - Base & Advance,Banking"
.Net (WF)
POSTGRESQL
Selenium
Selenium
PMO (Project)
ETL Testing
"Mainframe applications,Cards Issuing"
"ETL,Ab Initio"
"Selenium,Test Automation,Cucumber, Behat,Webservices"
"J2EE,Spring,Hibernate,Agile"
"Performance Testing,BatchSupport,System Management Application"
"Selenium,Test Automation,Cucumber, Behat,Java 7"
Java
Java
"Business Analytics,Cards Issuing"
Axway Integration Broker
Guidewire PolicyCenter
"Java,J2EE,Cloud"
.Net (WF)
"Business Analytics,Cards Issuing"
"Project Management Framework,JDE Project Management Contract and Service Billing"
Guidewire PolicyCenter
Adobe
Adobe
"C#,jQuery,C,Angular.js,.Net with MVC"
BPM
Pega
"Amazon Web services - Build , Administration and integration"
Guidewire
"Hibernate,Spring,Java (Multi Skilled),Java"
"Banking - Payments,Financial Services"
TANDEM
"Quality (CSQA certification),Quality,Quality (ISO certification),Quality (CMMi Model),Quality (ITIL certification)"
Angular.js
Test Case Execution
Filenet
HP Exstream
Java (Multi Skilled)
Java (Multi Skilled)
"Unix,Informatica BI,Pivotal Greenplum,Oracle Analytics"
Backbase
"PL SQL,Oracle DB PL/SQL"
(T) Testing Tools / Testing Automation / Performance Testing Tools
"Webservices,REST API"
CONTROL-M
Java
"(Consulting) - Business Analysis, Requirements"
"Java (Multi Skilled),Java"
Selenium
Selenium
Selenium
Java
Guidewire
BlockChain
Microservices Architecture
UI
SAS
"Informatica BI,Informatica Data Quality (IDQ)"
Guidewire PolicyCenter
Java
Angular.js
Analytics
CRM - Salesforce.com
Java (Multi Skilled)
Testing Manual
"Angular.js,C# .NET"
BPM
Hyperion Financial Management
Adobe
Mulesoft ESB
Ab Initio
"Business Analytics,Cards Issuing"
"Business Analytics,Cards Issuing"
"Core Java,Java"
Java
Java
Ab Initio
Tableau
Test Environment Management
Mulesoft ESB
Kafka
Test Automation
Ab Initio
"Amazon Web services - Build , Administration and integration"
"Angular.js,C# .NET"
"Business Analytics,Cards Issuing"
UI
(T) Mobile Development Technologies
C# .NET
Angular.js
Ab Initio
BPM
"Business Analytics,Cards Issuing"
"Cards Acquiring,Automation - Chef, Puppet"
"ETL,AWS Redshift,PYTHON"
Mulesoft ESB
Oracle 9i
PMO (Project)
"Selenium,Test Automation,Cucumber, Behat,Java 7"
Mainframe DB2
Web Development
"(T) Guidewire,(Architecture) - Architecture, Solution Designing, Farm Structure/Topology"
"Informatica BI,Test Reporting,Test Case Execution,SQL,ETL"
Java
"Java,Selenium,Test Automation,C#,Cucumber, Behat"
MS/Windows Dev OPS
Quality Assurance
"Functional Testing,MS VSTS Coded UI,CRM – MS Dynamics CRM,Banking,Selenium"
Adobe
Angular.js
MS/Windows Dev OPS
