SkillList
"Java-Production Support,Java"
"REST API,Spring Security,Java & Thunderhead,J2EE"
"Guidewire Insurance Suite,Guidewire"
Performance Management
Network & System Connectivity
UAT
"Selenium,Test Automation,VISUAL STUDIO"
"Spring Batch,API Integrations- REST, SOAP , Powershell,Microservices Architecture"
"PHP4,Java (Multi Skilled),Java"
"Microsoft SQL Server,DB2,Shell Scripting,ETL,PL SQL"
Tibco
Mainframe applications
"Mainframe applications,JCL,COBOL"
"SQL,.Net with MVC"
".Net with MVC,SQL Server 2012"
BatchSupport
"Webservices,Java 7"
"Webservices,Java 7"
"Webservices,Java 7"
"Webservices,Java 7"
"Quality Assurance,SQL,Agile"
"Groovy,Selenium"
"Angular.js,Amazon Web services - Build , Administration and integration,Core Java"
"Angular.js,Core Java"
"Hadoop-HDFS,Hadoop-HIVE,Hadoop-Spark"
"Angular.js,Spring,Java"
Web Applications
"REST,J2EE,Java"
JavaScript
"Mulesoft ESB,Spring"
"JSON,XSLT2.0,Java (Multi Skilled),Java,BPM"
"Selenium,Test Automation"
"PL SQL,Informatica PowerCenter"
TestComplete
"Informatica PowerCenter ETL,DB2,Unix,CRM - Salesforce.com"
"Angular.js,HTML,Java (Multi Skilled),Web Applications,User Experience,Java"
".Net with MVC,SQL Server 2016"
Apigee
"PL SQL,Java (Multi Skilled),Java"
"Scala,BigData,SparkR,Banking,Hadoop"
"Windows,Java (Multi Skilled),Java,SQL"
"Windows,Java (Multi Skilled),Java,SQL"
"Jboss Application Server,Amazon Web services - Build , Administration and integration,MAVEN,Shell Scripting,Jenkins,Banking"
"Data Warehousing,Tableau"
"FTP,Windows"
ASP.NET
"Mainframe applications,COBOL,VSAM,TRAMS,JCL"
SAP TDMS
"JEE,Angular.js,Java (Multi Skilled),Java"
CRM – MS Dynamics CRM
MF
Performance Management
IBM BPM
"(Architecture) - Architecture, Solution Designing, Farm Structure/Topology,Java"
VB Script
"Acquiring,TANDEM"
"PL SQL,Oracle 9i"
ETL - Tools
"(Consulting) - Business Analysis, Requirements,Banking - Payments"
(T) Mobile Device Management
Oracle Apps Technical Forms 6i or 10G or 11G
"JavaScript,Java Server Pages (JSP)"
"JavaScript,Java Server Pages (JSP)"
"JavaScript,Java Server Pages (JSP)"
"Vision Plus,V+"
"Vision Plus,V+"
"Vision Plus,V+"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"Core Java,Java"
"Core Java,Java"
"Core Java,Java"
"Core Java,Java"
"Core Java,Java"
"Core Java,Java"
"JavaScript,Java Server Pages (JSP)"
"JavaScript,Java Server Pages (JSP)"
"JavaScript,Java Server Pages (JSP)"
"JavaScript,Java Server Pages (JSP)"
"Jenkins,Groovy"
"Oracle Identity Management (OAM, OID, Webgate, AccessGate)"
"Performance Testing,System Management Application,BatchSupport"
"Performance Testing,System Management Application,BatchSupport"
"Test Automation,LISA"
"Test Environment Management,Pega"
"Testing Manual,Cards Acquiring"
"Vision Plus,V+"
"Vision Plus,V+"
"Vision Plus,V+"
"Vision Plus,V+"
.Net with MVC
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
"(D) Capital Markets Sector,Financial Services"
.Net with MVC
.Net with MVC
.Net with MVC
"Cards Acquiring,Vision Plus,VisionPlus CMS"
"Cards Acquiring,Vision Plus,VisionPlus CMS"
"Core Java,Java"
"Core Java,Java"
Decision Strategy Manager
Decision Strategy Manager
Decision Strategy Manager
Decision Strategy Manager
Decision Strategy Manager
Hyperion Financial Management
Hyperion Financial Management
Hyperion Financial Management
"JEE,Java (Multi Skilled),Java"
"JEE,Java (Multi Skilled),Java"
"JEE,Java (Multi Skilled),Java"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Java,Selenium,Cucumber, Behat,C#,CSS,Test Automation"
"Jenkins,Groovy"
"Jenkins,Groovy"
"Jenkins,Groovy"
"Mulesoft ESB,Spring,Java (Multi Skilled),Java"
Open Span
Open Span
Oracle data quality
"Performance Testing,BatchSupport,System Management Application"
"Performance Testing,System Management Application,BatchSupport"
"Performance Testing,System Management Application,BatchSupport"
"Performance Testing,System Management Application,BatchSupport"
"Performance Testing,System Management Application,BatchSupport"
Portal
Portal
Portal
Portal
Portal
Power Designer Data Architect
"Selenium,Quick Test Pro"
"Selenium,Quick Test Pro"
"Test Environment Management,Pega"
"Test Environment Management,Pega"
"Testing Manual,Cards Acquiring"
"Testing Manual,Cards Acquiring"
"Testing Manual,Cards Acquiring"
"Testing Manual,Cards Acquiring"
"Testing Manual,Cards Acquiring"
"Testing Manual,Cards Acquiring"
Power Designer Data Architect
Power Designer Data Architect
Power Designer Data Architect
Power Designer Data Architect
Power Designer Data Architect
"iText,Amazon Web services - Build , Administration and integration"
"iText,Amazon Web services - Build , Administration and integration"
