SkillList
"ETL,AWS Redshift,PYTHON"
Ab Initio
TANDEM
"(T) Project Tools, Methodologies and Frameworks"
Informatica BI
Informatica BI
Java (Multi Skilled)
OBIEE
Guidewire ClaimCenter
Thunderhead
Filenet
(T) Payment solutions
IBM Datastage
IBM Datastage
ETL Testing
Java
"Selenium,C#"
"Microsoft Azure - Build , Administration and integration"
MS/Windows Dev OPS
Java
Business Consulting
Java
"Hibernate,Spring,Java (Multi Skilled),Java"
Selenium
ETL Testing
Mulesoft API
.Net 1.2
Guidewire
Guidewire
Guidewire
Selenium
VisionPlus FAS
Java
"Microsoft Azure - Build , Administration and integration"
Guidewire PolicyCenter
OBIEE
"Oracle RDBMS,Actimize"
"Oracle RDBMS,Actimize"
"Java,SQL,Hibernate,Spring Batch,Spring Security"
ETL
TeraData Semantic Modeler
(T) Data and Semantic Modelling
OBIEE
Finacle
Mulesoft ESB
UX
Linux
Linux
Hyperion
Functional Testing
Hadoop
Informatica PowerCenter
"Spring,Core Java"
Temenos
Temenos
Temenos
Flex Cube
Angular.js
PMO (Project)
(T) Testing Tools / Testing Automation / Performance Testing Tools
"Java (Multi Skilled),Java"
"J2EE,Spring,Hibernate,Agile"
"Java,Selenium,Test Automation,C#,Cucumber, Behat"
"Java,Selenium,Test Automation,C#,Cucumber, Behat"
"Selenium,Test Automation,Cucumber, Behat,Java 7"
Java
Java
"Amazon Web services - Build , Administration and integration"
"Mainframe applications,VSAM,JCL,TRAMS,COBOL"
EXTJS
Test Automation
J2EE
Guidewire
"Vision Plus,VisionPlus CMS"
"Hybrid Application Development (HTML5 +JQueryMobile + Android / iOS),(T) Project Tools, Methodologies and Frameworks"
TANDEM
Microsoft.Net
Microsoft.Net
Learning & Development
Test Case Execution
Thunderhead
Informatica PowerCenter
OpenText
Thunderhead
"VisionPlus (Base I),(T) Mainframe Development Technologies"
Jenkins
Backbase
ETL
Tableau
"JPA,DB2,PL SQL,Webservices,Hibernate,Spring,J2EE"
"JPA,DB2,PL SQL,Webservices,Hibernate,Spring,J2EE"
Java
Java
Selenium
Functional Testing
Tableau
HP Exstream
Talend
"J2EE,Java (Multi Skilled),Java,Filenet"
UiPath
Ab Initio
Vision Plus
CRM - Salesforce.com
Java
Ab Initio
Adobe
Java
Microsoft.Net
Ab Initio
Kafka
